"","Location","Year","Month","average_WindGustSpeed"
"615","Bendigo",2009,"November",42.2666666666667
"616","Bendigo",2009,"October",46.6042674800321
"617","Bendigo",2009,"September",44.2333333333333
"618","Bendigo",2010,"April",35.7925229301676
"619","Bendigo",2010,"August",39.8064516129032
"620","Bendigo",2010,"December",44.1718347801737
"621","Bendigo",2010,"February",46.2091569322427
"622","Bendigo",2010,"January",45.6059823274432
"623","Bendigo",2010,"July",27.3548387096774
"624","Bendigo",2010,"June",31.1
"625","Bendigo",2010,"March",37.7096774193548
"626","Bendigo",2010,"May",30.9077868806198
"627","Bendigo",2010,"November",40.9333333333333
"628","Bendigo",2010,"October",37.9032258064516
"629","Bendigo",2010,"September",40.730923885045
"630","Bendigo",2011,"August",29.4193548387097
"631","Bendigo",2011,"December",41.5193505681631
"632","Bendigo",2011,"February",39.3975685630659
"633","Bendigo",2011,"January",39.3870967741936
"634","Bendigo",2011,"July",36.9067329011197
"635","Bendigo",2011,"June",32.9666666666667
"636","Bendigo",2011,"March",37.0530420040051
"637","Bendigo",2011,"May",31.1612903225806
"638","Bendigo",2011,"November",44.8631369045004
"639","Bendigo",2011,"October",41.3119621183122
"640","Bendigo",2011,"September",45.1524676279475
"641","Bendigo",2012,"April",36.5333333333333
"642","Bendigo",2012,"August",40.1612903225806
"643","Bendigo",2012,"February",40.3448275862069
"644","Bendigo",2012,"January",50.246582600258
"645","Bendigo",2012,"July",33.6809011849485
"646","Bendigo",2012,"June",33.8936308187743
"647","Bendigo",2012,"March",40.5806451612903
"648","Bendigo",2012,"May",32.6132302807884
"649","Bendigo",2012,"November",41.7333333333333
"650","Bendigo",2012,"October",40.3870967741936
"651","Bendigo",2012,"September",39.7666666666667
"652","Bendigo",2013,"April",35.4333333333333
"653","Bendigo",2013,"August",41.5806451612903
"654","Bendigo",2013,"December",45.4193548387097
"655","Bendigo",2013,"January",45.258064516129
"656","Bendigo",2013,"July",32.8064516129032
"657","Bendigo",2013,"June",30.4
"658","Bendigo",2013,"March",38.6451612903226
"659","Bendigo",2013,"May",31.4193548387097
"660","Bendigo",2013,"November",44.0666666666667
"661","Bendigo",2013,"October",46.6129032258064
"662","Bendigo",2013,"September",41.5666666666667
"663","Bendigo",2014,"April",34.9
"664","Bendigo",2014,"August",32.9677419354839
"665","Bendigo",2014,"December",44.5483870967742
"666","Bendigo",2014,"February",44.6428571428571
"667","Bendigo",2014,"January",48.1612903225806
"668","Bendigo",2014,"July",34.5483870967742
"669","Bendigo",2014,"June",35.4333333333333
"670","Bendigo",2014,"March",37.9354838709677
"671","Bendigo",2014,"May",28.7741935483871
"672","Bendigo",2014,"November",43.7666666666667
"673","Bendigo",2014,"October",40.9032258064516
"674","Bendigo",2014,"September",39.2
"675","Bendigo",2015,"April",39.2333333333333
"676","Bendigo",2015,"August",34.6129032258064
"677","Bendigo",2015,"December",45.6451612903226
"678","Bendigo",2015,"February",42.8214285714286
"679","Bendigo",2015,"January",46.1935483870968
"680","Bendigo",2015,"July",34.3870967741936
"681","Bendigo",2015,"June",30.105674576511
"682","Bendigo",2015,"March",40.7096774193548
"683","Bendigo",2015,"May",36.3548387096774
"684","Bendigo",2015,"November",42.6333333333333
"685","Bendigo",2015,"October",43.3548387096774
"686","Bendigo",2015,"September",38.6816156528269
"687","Bendigo",2016,"April",35.7
"688","Bendigo",2016,"August",35
"689","Bendigo",2016,"December",44.9354838709677
"690","Bendigo",2016,"February",40.9638002642334
"691","Bendigo",2016,"January",43.7096774193548
"692","Bendigo",2016,"July",37.8709677419355
"693","Bendigo",2016,"June",32.5333333333333
"694","Bendigo",2016,"March",40.5806451612903
"695","Bendigo",2016,"May",38.258064516129
"696","Bendigo",2016,"November",41.6333333333333
"697","Bendigo",2016,"October",46.1935483870968
"698","Bendigo",2016,"September",37.4333333333333
"699","Bendigo",2017,"April",36.4360182267614
"700","Bendigo",2017,"February",41.7857142857143
"701","Bendigo",2017,"January",41
"702","Bendigo",2017,"June",24.6
"703","Bendigo",2017,"March",38.741935483871
"704","Bendigo",2017,"May",34.6022689818375
"705","Brisbane",2008,"August",31.3225806451613
"706","Brisbane",2008,"December",34.3225806451613
"707","Brisbane",2008,"July",28.6451612903226
"708","Brisbane",2008,"November",37.1
"709","Brisbane",2008,"October",31.2125629912161
"710","Brisbane",2008,"September",31.7
"711","Brisbane",2009,"April",31.0666666666667
"712","Brisbane",2009,"August",27.9354838709677
"713","Brisbane",2009,"December",32.6774193548387
"714","Brisbane",2009,"February",32.3928571428571
"715","Brisbane",2009,"January",33.7933424563718
"716","Brisbane",2009,"July",30.258064516129
"717","Brisbane",2009,"June",27.8754102574351
"718","Brisbane",2009,"March",32.4193548387097
"719","Brisbane",2009,"May",29.9032258064516
"720","Brisbane",2009,"November",34.7858357210333
"721","Brisbane",2009,"October",36.3548387096774
"722","Brisbane",2009,"September",31.9666666666667
"723","Brisbane",2010,"April",24.5
"724","Brisbane",2010,"August",28.6129032258065
"725","Brisbane",2010,"December",31.4193548387097
"726","Brisbane",2010,"February",34.8928571428571
"727","Brisbane",2010,"January",32.3870967741936
"728","Brisbane",2010,"July",23.7096774193548
"729","Brisbane",2010,"June",23.2666666666667
"730","Brisbane",2010,"March",32.2684355827289
"731","Brisbane",2010,"May",25.8474272421952
"732","Brisbane",2010,"November",30
"733","Brisbane",2010,"October",28.1935483870968
"734","Brisbane",2010,"September",25.6
"735","Brisbane",2011,"August",26.2903225806452
"736","Brisbane",2011,"December",30.4838709677419
"737","Brisbane",2011,"February",28.1785714285714
"738","Brisbane",2011,"January",30.8064516129032
"739","Brisbane",2011,"July",26.5884075202649
"740","Brisbane",2011,"June",24.9877510555089
"741","Brisbane",2011,"March",28.1335323924619
"742","Brisbane",2011,"May",23.8387096774194
"743","Brisbane",2011,"November",27.483630116377
"744","Brisbane",2011,"October",29.2903225806452
"745","Brisbane",2011,"September",26.6
"746","Brisbane",2012,"April",24.1666666666667
"747","Brisbane",2012,"August",25.6349247934657
"748","Brisbane",2012,"February",28.5172413793103
"749","Brisbane",2012,"January",30.3469779835713
"750","Brisbane",2012,"July",22.5161290322581
"751","Brisbane",2012,"June",25.0666666666667
"752","Brisbane",2012,"March",27.4838709677419
"753","Brisbane",2012,"May",22.0967741935484
"754","Brisbane",2012,"November",29.9
"755","Brisbane",2012,"October",31.3225806451613
"756","Brisbane",2012,"September",24.8
"757","Brisbane",2013,"April",25.0666666666667
"758","Brisbane",2013,"August",25.258064516129
"759","Brisbane",2013,"December",28
"760","Brisbane",2013,"January",33.7847142658467
"761","Brisbane",2013,"July",21.2903225806452
"762","Brisbane",2013,"June",21.6666666666667
"763","Brisbane",2013,"March",31.1731464762481
"764","Brisbane",2013,"May",26.5806451612903
"765","Brisbane",2013,"November",31.6333333333333
"766","Brisbane",2013,"October",31.4516129032258
"767","Brisbane",2013,"September",27.9333333333333
"768","Brisbane",2014,"April",23.4333333333333
"769","Brisbane",2014,"August",28.7096774193548
"770","Brisbane",2014,"December",27.8709677419355
"771","Brisbane",2014,"February",30.905078393507
"772","Brisbane",2014,"January",36.6336877528097
"773","Brisbane",2014,"July",24.8709677419355
"774","Brisbane",2014,"June",24.7333333333333
"775","Brisbane",2014,"March",30.1612903225806
"776","Brisbane",2014,"May",25.1612903225806
"777","Brisbane",2014,"November",32.6666666666667
"778","Brisbane",2014,"October",31.3870967741935
"779","Brisbane",2014,"September",28.7333333333333
"780","Brisbane",2015,"April",25.3819918814426
"781","Brisbane",2015,"August",24.5483870967742
"782","Brisbane",2015,"December",29.1612903225806
"783","Brisbane",2015,"February",31.4734826476779
"784","Brisbane",2015,"January",28.5921415528583
"785","Brisbane",2015,"July",26.0322580645161
"786","Brisbane",2015,"June",22.8
"787","Brisbane",2015,"March",27.4838709677419
"788","Brisbane",2015,"May",25.355414526477
"789","Brisbane",2015,"November",29.7666666666667
"790","Brisbane",2015,"October",28
"791","Brisbane",2015,"September",30.1219803786837
"792","Brisbane",2016,"April",26.2333333333333
"793","Brisbane",2016,"August",25.81734656864
"794","Brisbane",2016,"December",30.8387096774194
"795","Brisbane",2016,"February",34.2922643776341
"796","Brisbane",2016,"January",29.4804288690549
"797","Brisbane",2016,"July",22.9354838709677
"798","Brisbane",2016,"June",30.6
"799","Brisbane",2016,"March",26.9032258064516
"800","Brisbane",2016,"May",22.2258064516129
"801","Brisbane",2016,"November",31.5200665494427
"802","Brisbane",2016,"October",30.8709677419355
"803","Brisbane",2016,"September",29.7333333333333
"804","Brisbane",2017,"April",26.7494907817803
"805","Brisbane",2017,"February",29.8632680066928
"806","Brisbane",2017,"January",30.4111227179547
"807","Brisbane",2017,"June",23.48
"808","Brisbane",2017,"March",27.1290322580645
"809","Brisbane",2017,"May",21.7741935483871
"810","Cairns",2008,"December",34.1942178865955
"811","Cairns",2009,"April",36.0666666666667
"812","Cairns",2009,"August",36.9354838709677
"813","Cairns",2009,"December",35.0322580645161
"814","Cairns",2009,"February",32
"815","Cairns",2009,"January",34.2903225806452
"816","Cairns",2009,"July",36.1612903225806
"817","Cairns",2009,"June",33.2333333333333
"818","Cairns",2009,"March",43.08935177891
"819","Cairns",2009,"May",37.4516129032258
"820","Cairns",2009,"November",37.5333333333333
"821","Cairns",2009,"October",37.8064516129032
"822","Cairns",2009,"September",37.3
"823","Cairns",2010,"April",37.3666666666667
"824","Cairns",2010,"August",36.1612903225806
"825","Cairns",2010,"December",33.4193548387097
"826","Cairns",2010,"February",32.5
"827","Cairns",2010,"January",39.1935483870968
"828","Cairns",2010,"July",42.1612903225806
"829","Cairns",2010,"June",38.0333333333333
"830","Cairns",2010,"March",44
"831","Cairns",2010,"May",38.0247166471616
"832","Cairns",2010,"November",35.1
"833","Cairns",2010,"October",40.1935483870968
"834","Cairns",2010,"September",35.3
"835","Cairns",2011,"August",39.9677419354839
"836","Cairns",2011,"December",35.741935483871
"837","Cairns",2011,"February",36.9360412730769
"838","Cairns",2011,"January",34.5806451612903
"839","Cairns",2011,"July",40.0645161290323
"840","Cairns",2011,"June",36.2666666666667
"841","Cairns",2011,"March",31.1612903225806
"842","Cairns",2011,"May",37.3548387096774
"843","Cairns",2011,"November",35.1666666666667
"844","Cairns",2011,"October",35.4193548387097
"845","Cairns",2011,"September",40.7666666666667
"846","Cairns",2012,"April",37.7666666666667
"847","Cairns",2012,"August",35.8387096774194
"848","Cairns",2012,"February",35.8620689655172
"849","Cairns",2012,"January",34.5161290322581
"850","Cairns",2012,"July",40.0322580645161
"851","Cairns",2012,"June",31
"852","Cairns",2012,"March",35.6451612903226
"853","Cairns",2012,"May",42.9032258064516
"854","Cairns",2012,"November",36.3333333333333
"855","Cairns",2012,"October",41.3870967741936
"856","Cairns",2012,"September",37.3333333333333
"857","Cairns",2013,"April",41.3
"858","Cairns",2013,"August",36.8064516129032
"859","Cairns",2013,"December",38.7096774193548
"860","Cairns",2013,"January",40.4516129032258
"861","Cairns",2013,"July",45.7741935483871
"862","Cairns",2013,"June",38.7333333333333
"863","Cairns",2013,"March",41.4838709677419
"864","Cairns",2013,"May",43.2258064516129
"865","Cairns",2013,"November",36.1
"866","Cairns",2013,"October",37.741935483871
"867","Cairns",2013,"September",39.1666666666667
"868","Cairns",2014,"April",44.3333333333333
"869","Cairns",2014,"August",41.3548387096774
"870","Cairns",2014,"December",33.9354838709677
"871","Cairns",2014,"February",36.75
"872","Cairns",2014,"January",42.5755815797395
"873","Cairns",2014,"July",38.9677419354839
"874","Cairns",2014,"June",41.6333333333333
"875","Cairns",2014,"March",42
"876","Cairns",2014,"May",42.3870967741936
"877","Cairns",2014,"November",37.4333333333333
"878","Cairns",2014,"October",41.741935483871
"879","Cairns",2014,"September",37.2666666666667
"880","Cairns",2015,"April",38.8
"881","Cairns",2015,"August",36.3307230203983
"882","Cairns",2015,"December",37.0361120260711
"883","Cairns",2015,"February",41
"884","Cairns",2015,"January",37.1612903225806
"885","Cairns",2015,"July",39.9677419354839
"886","Cairns",2015,"June",42.4666666666667
"887","Cairns",2015,"March",41.6451612903226
"888","Cairns",2015,"May",40.3570443949692
"889","Cairns",2015,"November",35.0666666666667
"890","Cairns",2015,"October",44.2258064516129
"891","Cairns",2015,"September",38.1666666666667
"892","Cairns",2016,"April",44.8
"893","Cairns",2016,"August",40.6774193548387
"894","Cairns",2016,"December",36.5161290322581
"895","Cairns",2016,"February",34.551724137931
"896","Cairns",2016,"January",33.8724680236811
"897","Cairns",2016,"July",37.8387096774194
"898","Cairns",2016,"June",34.2333333333333
"899","Cairns",2016,"March",35.7741935483871
"900","Cairns",2016,"May",36.7658791776686
"901","Cairns",2016,"November",37.2333333333333
"902","Cairns",2016,"October",37.9008578966342
"903","Cairns",2016,"September",34.0666666666667
"904","Cairns",2017,"April",43.1666666666667
"905","Cairns",2017,"February",42.0402754253841
"906","Cairns",2017,"January",33.7741935483871
"907","Cairns",2017,"June",44.64
"908","Cairns",2017,"March",32.8387096774194
"909","Cairns",2017,"May",41.7740664659368
"910","Canberra",2007,"December",40.5806451612903
"911","Canberra",2007,"November",41.2666666666667
"912","Canberra",2008,"April",35.2666666666667
"913","Canberra",2008,"August",43.8064516129032
"914","Canberra",2008,"December",48.9032258064516
"915","Canberra",2008,"February",40.8965517241379
"916","Canberra",2008,"January",43.0645161290323
"917","Canberra",2008,"July",39.6551636609159
"918","Canberra",2008,"June",33.3333333333333
"919","Canberra",2008,"March",38.3225806451613
"920","Canberra",2008,"May",31.034983147146
"921","Canberra",2008,"November",45.4
"922","Canberra",2008,"October",47.5161290322581
"923","Canberra",2008,"September",44.8666666666667
"924","Canberra",2009,"April",40.9666666666667
"925","Canberra",2009,"August",48.9169411078816
"926","Canberra",2009,"December",48.7695588377274
"927","Canberra",2009,"February",44.4642857142857
"928","Canberra",2009,"January",48.9354838709677
"929","Canberra",2009,"July",42.0645161290323
"930","Canberra",2009,"June",29.8
"931","Canberra",2009,"March",41.9677419354839
"932","Canberra",2009,"May",31.7096774193548
"933","Canberra",2009,"November",52.2618145318702
"934","Canberra",2009,"October",55.9923566391151
"935","Canberra",2009,"September",50.3212746442296
"936","Canberra",2010,"April",32.2
"937","Canberra",2010,"August",43.4838709677419
"938","Canberra",2010,"December",45.7183846730378
"939","Canberra",2010,"February",47.685287234573
"940","Canberra",2010,"January",43.7454922803708
"941","Canberra",2010,"July",30.4342920902756
"942","Canberra",2010,"June",31.9939617830329
"943","Canberra",2010,"March",34.7096774193548
"944","Canberra",2010,"May",29.137473070303
"945","Canberra",2010,"November",38.9988572500957
"946","Canberra",2010,"October",40.6129032258064
"947","Canberra",2010,"September",45.4333333333333
"948","Canberra",2011,"August",43.0452938045886
"949","Canberra",2011,"December",37.55134130068
"950","Canberra",2011,"February",40.4285714285714
"951","Canberra",2011,"January",39.3548387096774
"952","Canberra",2011,"July",41.9418977081716
"953","Canberra",2011,"June",41.4498642367311
"954","Canberra",2011,"March",39.1703167435443
"955","Canberra",2011,"May",36.1967437939658
"956","Canberra",2011,"November",46.6883552358796
"957","Canberra",2011,"October",43.3406124455073
"958","Canberra",2011,"September",46.7596832920797
"959","Canberra",2012,"April",33.8233841372964
